n,average
84435,997.507
84435,997.513
84436,997.507
84437,997.501
84437,997.507
84438,997.501
84438,997.507
84439,997.501
84439,997.507
84439,997.513
84440,997.507
84441,997.501
84441,997.507
84442,997.501
84442,997.507
84442,997.513
84442,997.519
84443,997.513
84443,997.519
84444,997.513
84444,997.519
84445,997.513
84445,997.519
84446,997.513
84447,997.507
84448,997.501
84449,997.496
84449,997.501
84450,997.496
84450,997.501
84450,997.507
84450,997.513
84451,997.507
84452,997.502
84452,997.507
84453,997.502
84454,997.496
84454,997.502
84455,997.496
84456,997.49
84457,997.484
84457,997.49
84458,997.484
84459,997.478
84460,997.472
84461,997.466
84461,997.472
84462,997.466
84463,997.46
84464,997.455
84465,997.449
84466,997.443
84466,997.449
84466,997.455
84467,997.449
84468,997.443
84469,997.437
84470,997.431
84471,997.425
84472,997.419
84472,997.425
84472,997.431
84473,997.425
84473,997.431
84473,997.437
84474,997.431
84474,997.437
84475,997.431
84476,997.425
84476,997.431
84477,997.425
84477,997.431
84478,997.425
84478,997.431
84479,997.425
84479,997.431
84480,997.425
84481,997.42
84481,997.425
84482,997.42
84482,997.425
84482,997.431
84482,997.437
84483,997.431
84484,997.426
84485,997.42
84485,997.426
84485,997.431
84485,997.437
84485,997.443
84486,997.437
84487,997.432
84487,997.437
84487,997.443
84487,997.449
84487,997.455
84488,997.449
84488,997.455
84489,997.449
84489,997.455
84490,997.449
84491,997.444
84492,997.438
84493,997.432
84494,997.426
84495,997.42
84496,997.414
84496,997.42
84496,997.426
84497,997.42
84498,997.414
84499,997.408
84500,997.402
84501,997.396
84501,997.402
84501,997.408
84502,997.402
84503,997.397
84503,997.402
84504,997.397
84505,997.391
84505,997.397
84505,997.403
84506,997.397
84506,997.403
84507,997.397
84507,997.403
84507,997.408
84508,997.403
84508,997.409
84508,997.414
84509,997.409
84510,997.403
84511,997.397
84512,997.391
84512,997.397
84513,997.391
84513,997.397
84513,997.403
84514,997.397
84515,997.391
84515,997.397
84516,997.391
84517,997.385
84517,997.391
84517,997.397
84518,997.391
84519,997.385
84520,997.379
84520,997.385
84520,997.391
84521,997.385
84522,997.379
84522,997.385
84523,997.379
84524,997.374
84524,997.379
84525,997.374
84525,997.379
84526,997.374
84526,997.38
84526,997.385
84526,997.391
84526,997.397
84527,997.391
84528,997.385
84529,997.38
84530,997.374
84530,997.38
84531,997.374
84531,997.38
84531,997.386
84532,997.38
84533,997.374
84534,997.368
84534,997.374
84535,997.368
84535,997.374
84535,997.38
84536,997.374
84537,997.368
84538,997.362
84539,997.356
84539,997.362
84539,997.368
84539,997.374
84539,997.38
84540,997.374
84541,997.368
84541,997.374
84541,997.38
84542,997.374
84543,997.368
84543,997.374
84544,997.368
84545,997.362
84546,997.356
84547,997.351
84548,997.345
84549,997.339
84549,997.345
84549,997.351
84550,997.345
84550,997.351
84551,997.345
84551,997.351
84551,997.357
84552,997.351
84552,997.357
84553,997.351
84553,997.357
84553,997.363
84554,997.357
84555,997.351
84556,997.345
84556,997.351
84556,997.357
84556,997.363
84556,997.369
84557,997.363
84557,997.369
84557,997.375
84558,997.369
84558,997.375
84558,997.38
84558,997.386
84558,997.392
84558,997.398
84558,997.404
84558,997.41
84559,997.404
84559,997.41
84559,997.416
84559,997.422
84559,997.428
84560,997.422
84560,997.428
84561,997.422
84562,997.416
84562,997.422
84563,997.416
84563,997.422
84564,997.416
84564,997.422
84565,997.416
84566,997.41
84566,997.416
84566,997.422
84567,997.416
84568,997.41
84569,997.404
84570,997.399
84571,997.393
84572,997.387
84573,997.381
84574,997.375
84574,997.381
84574,997.387
84574,997.393
84575,997.387
84576,997.381
84576,997.387
84577,997.381
84578,997.375
84579,997.369
84579,997.375
84580,997.369
84580,997.375
84581,997.369
84582,997.364
84583,997.358
84584,997.352
84585,997.346
84586,997.34
84587,997.334
84588,997.328
84588,997.334
84588,997.34
84588,997.346
84589,997.34
84589,997.346
84590,997.34
84591,997.334
84592,997.328
84593,997.322
84593,997.328
84593,997.334
84593,997.34
84594,997.334
84595,997.328
84595,997.334
84596,997.328
84597,997.323
84597,997.329
84597,997.334
84598,997.329
84598,997.334
84599,997.329
84600,997.323
84600,997.329
84600,997.335
84601,997.329
84602,997.323
84603,997.317
84604,997.311
84605,997.305
84605,997.311
84605,997.317
84606,997.311
84606,997.317
84606,997.323
84606,997.329
84607,997.323
84608,997.317
84608,997.323
84608,997.329
84609,997.323
84609,997.329
84610,997.323
84610,997.329
84611,997.323
84612,997.317
84612,997.323
84613,997.317
84613,997.323
84613,997.329
84613,997.335
84614,997.329
84615,997.323
84616,997.317
84616,997.323
84616,997.329
84616,997.335
84616,997.341
84617,997.335
84618,997.329
84619,997.323
84619,997.329
84619,997.335
84620,997.329
84621,997.323
84621,997.329
84621,997.335
84621,997.341
84621,997.347
84622,997.341
84623,997.335
84623,997.341
84623,997.347
84624,997.341
84624,997.347
84625,997.341
84626,997.335
84627,997.329
84627,997.335
84628,997.329
84629,997.324
84630,997.318
84630,997.324
84631,997.318
84631,997.324
84631,997.33
84632,997.324
84633,997.318
84634,997.312
84634,997.318
84635,997.312
84636,997.306
84636,997.312
84637,997.306
84638,997.3
84639,997.294
84639,997.3
84639,997.306
84639,997.312
84639,997.318
84639,997.324
84639,997.33
84639,997.336
84639,997.342
84640,997.336
84641,997.33
84642,997.324
84642,997.33
84643,997.324
84644,997.318
84645,997.312
84646,997.306
84647,997.301
84648,997.295
84649,997.289
84650,997.283
84651,997.277
84651,997.283
84651,997.289
84652,997.283
84653,997.277
84653,997.283
84653,997.289
84653,997.295
84653,997.301
84653,997.307
84653,997.313
84654,997.307
84654,997.313
84654,997.318
84655,997.313
84656,997.307
84656,997.313
84657,997.307
84658,997.301
84659,997.295
84660,997.289
84661,997.283
84662,997.277
84663,997.272
84663,997.277
84664,997.272
84664,997.277
84665,997.272
84666,997.266
84667,997.26
84668,997.254
84668,997.26
84669,997.254
84669,997.26
84669,997.266
84669,997.272
84669,997.278
84670,997.272
84671,997.266
84671,997.272
84672,997.266
84673,997.26
84674,997.254
84674,997.26
84675,997.254
84676,997.248
84676,997.254
84676,997.26
84676,997.266
84676,997.272
84677,997.266
84678,997.26
84678,997.266
84679,997.26
84679,997.266
84680,997.26
84680,997.266
84680,997.272
84681,997.266
84681,997.272
84681,997.278
84682,997.272
84682,997.278
84682,997.284
84683,997.278
84684,997.272
84685,997.266
84685,997.272
84686,997.266
84687,997.261
84687,997.266
84687,997.272
84688,997.266
84688,997.272
84689,997.266
84689,997.272
84690,997.267
84691,997.261
84691,997.267
84691,997.272
84692,997.267
84692,997.272
84693,997.267
84694,997.261
84694,997.267
84694,997.273
84694,997.278
84695,997.273
84696,997.267
84697,997.261
84697,997.267
84698,997.261
84698,997.267
84699,997.261
84699,997.267
84700,997.261
84701,997.255
84701,997.261
84702,997.255
84702,997.261
84703,997.255
84704,997.249
84704,997.255
84705,997.249
84706,997.243
84706,997.249
84706,997.255
84706,997.261
84706,997.267
84707,997.261
84707,997.267
84708,997.261
84709,997.255
84710,997.249
84710,997.255
84711,997.249
84711,997.255
84711,997.261
84712,997.255
84713,997.25
84714,997.244
84715,997.238
84715,997.244
84716,997.238
84717,997.232
84718,997.226
84718,997.232
84718,997.238
84719,997.232
84720,997.226
84721,997.22
84721,997.226
84721,997.232
84721,997.238
84721,997.244
84721,997.25
84721,997.256
84722,997.25
84723,997.244
84724,997.238
84724,997.244
84725,997.238
84725,997.244
84726,997.238
84726,997.244
84727,997.238
84727,997.244
84727,997.25
84728,997.244
84729,997.238
84729,997.244
84729,997.25
84729,997.256
84730,997.25
84731,997.244
84732,997.238
84733,997.232
84733,997.238
84734,997.233
84735,997.227
84736,997.221
84736,997.227
84737,997.221
84738,997.215
84738,997.221
84738,997.227
84739,997.221
84739,997.227
84740,997.221
84741,997.215
84742,997.209
84742,997.215
84743,997.209
84743,997.215
84743,997.221
84743,997.227
84744,997.221
84744,997.227
84744,997.233
84745,997.227
84746,997.221
84747,997.215
84747,997.221
84747,997.227
84748,997.221
84749,997.215
84750,997.209
84751,997.204
84752,997.198
84752,997.204
84752,997.21
84753,997.204
84753,997.21
84753,997.215
84753,997.221
84754,997.215
84754,997.221
84755,997.216
84755,997.221
84756,997.216
84756,997.221
84757,997.216
84757,997.221
84758,997.216
84758,997.222
84759,997.216
84760,997.21
84761,997.204
84762,997.198
84763,997.192
84763,997.198
84764,997.192
84765,997.186
84765,997.192
84766,997.186
84766,997.192
84766,997.198
84766,997.204
84766,997.21
84767,997.204
84768,997.198
84769,997.192
84769,997.198
84770,997.192
84770,997.198
84770,997.204
84771,997.198
84771,997.204
84772,997.198
84772,997.204
84772,997.21
84772,997.216
84773,997.21
84774,997.204
84775,997.198
84775,997.204
84776,997.198
84777,997.193
84778,997.187
84778,997.193
84778,997.199
84779,997.193
84780,997.187
84780,997.193
84781,997.187
84782,997.181
84783,997.175
84783,997.181
84783,997.187
84784,997.181
84784,997.187
84785,997.181
84785,997.187
84786,997.181
84786,997.187
84786,997.193
84786,997.199
84786,997.205
84786,997.211
84786,997.217
84787,997.211
84787,997.217
84788,997.211
84788,997.217
84789,997.211
84790,997.205
84790,997.211
84790,997.217
84790,997.223
84790,997.228
84790,997.234
84790,997.24
84790,997.246
84790,997.252
84791,997.246
84792,997.24
84792,997.246
84792,997.252
84792,997.258
84793,997.252
84793,997.258
84793,997.264
84794,997.258
84795,997.252
84795,997.258
84795,997.264
84795,997.27
84795,997.276
84796,997.27
84796,997.276
84797,997.27
84797,997.276
84798,997.27
84798,997.276
84798,997.282
84798,997.288
84798,997.294
84799,997.288
84800,997.282
84800,997.288
84801,997.282
84801,997.288
84802,997.282
84803,997.276
84803,997.282
84804,997.276
84805,997.27
84806,997.264
84806,997.27
84807,997.264
84808,997.259
84808,997.264
84808,997.27
84809,997.264
84809,997.27
84809,997.276
84810,997.27
84811,997.265
84812,997.259
84813,997.253
84814,997.247
84815,997.241
84816,997.235
84817,997.229
84818,997.223
84819,997.218
84819,997.223
84819,997.229
84820,997.224
84820,997.229
84820,997.235
84820,997.241
84821,997.235
84822,997.229
84822,997.235
84823,997.23
84824,997.224
84824,997.23
84824,997.235
84825,997.23
84825,997.235
84825,997.241
84826,997.236
84826,997.241
84827,997.236
84828,997.23
84829,997.224
84829,997.23
84830,997.224
84830,997.23
84831,997.224
84831,997.23
84832,997.224
84832,997.23
84832,997.236
84832,997.242
84832,997.248
84833,997.242
84834,997.236
84835,997.23
84836,997.224
84837,997.218
84837,997.224
84838,997.218
84838,997.224
84839,997.218
84839,997.224
84839,997.23
84839,997.236
84840,997.23
84841,997.224
84841,997.23
84841,997.236
84841,997.242
84842,997.236
84843,997.23
84844,997.224
84844,997.23
84844,997.236
84845,997.23
84846,997.224
84847,997.219
84847,997.224
84848,997.219
84849,997.213
84850,997.207
84850,997.213
84851,997.207
84852,997.201
84852,997.207
84853,997.201
84854,997.195
84855,997.189
84855,997.195
84856,997.189
84856,997.195
84856,997.201
84856,997.207
84856,997.213
84856,997.219
84857,997.213
84858,997.207
84858,997.213
84858,997.219
84858,997.225
84858,997.231
84858,997.237
84858,997.242
84859,997.237
84860,997.231
84861,997.225
84861,997.231
84862,997.225
84863,997.219
84863,997.225
84864,997.219
84864,997.225
84864,997.231
84865,997.225
84866,997.219
84866,997.225
84866,997.231
84867,997.225
84868,997.219
84868,997.225
84868,997.231
84868,997.237
84869,997.231
84870,997.225
84871,997.219
84871,997.225
84872,997.219
84873,997.213
84873,997.219
84873,997.225
84874,997.219
84875,997.214
84875,997.219
84875,997.225
84875,997.231
84876,997.225
84876,997.231
84876,997.237
84877,997.231
84877,997.237
84878,997.231
84878,997.237
84878,997.243
84878,997.249
84879,997.243
84879,997.249
84880,997.243
84881,997.237
84881,997.243
84882,997.237
84883,997.231
84883,997.237
84884,997.232
84884,997.237
84885,997.232
84885,997.237
84886,997.232
84887,997.226
84887,997.232
84887,997.238
84887,997.243
84888,997.238
84889,997.232
84890,997.226
84890,997.232
84891,997.226
84891,997.232
84891,997.238
84891,997.244
84892,997.238
84892,997.244
84892,997.249
84893,997.244
84894,997.238
84895,997.232
84896,997.226
84897,997.22
84898,997.214
84898,997.22
84898,997.226
84898,997.232
84899,997.226
84900,997.22
84901,997.214
84902,997.209
84902,997.214
84902,997.22
84903,997.214
84904,997.209
84904,997.215
84904,997.22
84904,997.226
84904,997.232
84904,997.238
84905,997.232
84905,997.238
84906,997.232
84906,997.238
84906,997.244
84906,997.25
84907,997.244
84908,997.238
84908,997.244
84909,997.238
84910,997.232
84911,997.227
84911,997.232
84911,997.238
84912,997.232
84912,997.238
84913,997.232
84913,997.238
84914,997.232
84915,997.227
84916,997.221
84916,997.227
84917,997.221
84917,997.227
84918,997.221
84918,997.227
84918,997.233
84919,997.227
84920,997.221
84920,997.227
84920,997.233
84921,997.227
84921,997.233
84922,997.227
84923,997.221
84924,997.215
84925,997.209
84925,997.215
84926,997.209
84927,997.203
84927,997.209
84928,997.204
84929,997.198
84929,997.204
84930,997.198
84930,997.204
84931,997.198
84931,997.204
84931,997.209
84931,997.215
84932,997.21
84932,997.215
84933,997.21
84933,997.215
84933,997.221
84933,997.227
84933,997.233
84933,997.239
84934,997.233
84934,997.239
84934,997.245
84934,997.251
84935,997.245
84935,997.251
84935,997.257
84935,997.263
84936,997.257
84936,997.263
84936,997.269
84936,997.274
84937,997.269
84937,997.274
84937,997.28
84938,997.274
84938,997.28
84938,997.286
84939,997.28
84939,997.286
84940,997.28
84941,997.275
84942,997.269
84943,997.263
84944,997.257
84945,997.251
84945,997.257
84945,997.263
84946,997.257
84947,997.251
84948,997.245
84949,997.24
84949,997.245
84950,997.24
84950,997.245
84951,997.24
84952,997.234
84952,997.24
84952,997.246
84953,997.24
84953,997.246
84954,997.24
84954,997.246
84954,997.251
84955,997.246
84955,997.251
84956,997.246
84956,997.252
84957,997.246
84957,997.252
84957,997.257
84958,997.252
84958,997.257
84959,997.252
84959,997.258
84959,997.263
84960,997.258
84961,997.252
84962,997.246
84962,997.252
84962,997.258
84963,997.252
84963,997.258
84963,997.264
84964,997.258
84965,997.252
84965,997.258
84966,997.252
84967,997.246
84968,997.24
84969,997.234
84969,997.24
84969,997.246
84969,997.252
84970,997.246
84970,997.252
84970,997.258
84970,997.264
84971,997.258
84971,997.264
84972,997.258
84972,997.264
84972,997.27
84973,997.264
84973,997.27
84974,997.264
84975,997.258
84976,997.252
84977,997.246
84977,997.252
84978,997.246
84979,997.24
84979,997.246
84980,997.241
84980,997.246
84981,997.241
84981,997.246
84981,997.252
84982,997.246
84982,997.252
84982,997.258
84982,997.264
84983,997.258
84983,997.264
84983,997.27
84983,997.276
84984,997.27
84984,997.276
84984,997.282
84985,997.276
84985,997.282
84985,997.288
84986,997.282
84987,997.276
84988,997.27
84988,997.276
84989,997.27
84990,997.264
84990,997.27
84990,997.276
84990,997.282
84991,997.276
84992,997.27
84992,997.276
84992,997.282
84992,997.288
84993,997.282
84993,997.288
84993,997.294
84993,997.3
84993,997.306
84994,997.3
84994,997.306
84995,997.3
84995,997.306
84996,997.3
84997,997.294
84998,997.288
84999,997.282
84999,997.288
85000,997.282
85000,997.288
85000,997.294
85001,997.288
85002,997.282
85003,997.277
85003,997.282
85003,997.288
85003,997.294
85003,997.3
85004,997.294
85004,997.3
85004,997.306
85005,997.3
85006,997.294
85006,997.3
85007,997.294
85007,997.3
85007,997.306
85008,997.3
85009,997.294
85010,997.289
85011,997.283
85012,997.277
85012,997.283
85012,997.289
85013,997.283
85014,997.277
85015,997.271
85015,997.277
85016,997.271
85016,997.277
85017,997.271
85017,997.277
85017,997.283
85017,997.289
85017,997.295
85018,997.289
85019,997.283
85020,997.277
85021,997.271
85022,997.265
85022,997.271
85023,997.265
85023,997.271
85024,997.265
85025,997.26
85025,997.266
85026,997.26
85026,997.266
85027,997.26
85027,997.266
85027,997.271
85027,997.277
85028,997.271
85028,997.277
85029,997.272
85029,997.277
85030,997.272
85030,997.277
85031,997.272
85032,997.266
85033,997.26
85033,997.266
85033,997.272
85034,997.266
85035,997.26
85035,997.266
85035,997.272
85036,997.266
85036,997.272
85037,997.266
85038,997.26
85039,997.254
85039,997.26
85040,997.254
85040,997.26
85040,997.266
85041,997.26
85042,997.254
85043,997.248
85044,997.243
85044,997.248
85045,997.243
85045,997.249
85045,997.254
85046,997.249
85046,997.254
85047,997.249
85048,997.243
85048,997.249
85048,997.254
85049,997.249
85050,997.243
85050,997.249
85051,997.243
85052,997.237
85053,997.231
85053,997.237
85053,997.243
85054,997.237
85055,997.231
85056,997.225
85057,997.22
85058,997.214
85059,997.208
85059,997.214
85060,997.208
85061,997.202
85061,997.208
85061,997.214
85062,997.208
85062,997.214
85063,997.208
85063,997.214
85064,997.208
85064,997.214
85065,997.208
85066,997.202
85067,997.196
85067,997.202
85068,997.196
85069,997.191
85069,997.196
85070,997.191
85071,997.185
85071,997.191
85071,997.196
85071,997.202
85071,997.208
85072,997.202
85072,997.208
85073,997.202
85073,997.208
85073,997.214
85073,997.22
85073,997.226
85073,997.232
85074,997.226
85075,997.22
85076,997.214
85077,997.208
85078,997.203
85078,997.208
85078,997.214
85079,997.208
85079,997.214
85079,997.22
85079,997.226
85079,997.232
85079,997.238
85079,997.244
85079,997.25
85080,997.244
85081,997.238
85081,997.244
85081,997.25
85081,997.256
85081,997.261
85082,997.256
85083,997.25
85084,997.244
85084,997.25
85084,997.256
85085,997.25
85086,997.244
85086,997.25
85086,997.256
85087,997.25
85088,997.244
85088,997.25
85088,997.256
85089,997.25
85089,997.256
85089,997.262
85090,997.256
85091,997.25
85091,997.256
85092,997.25
85092,997.256
85092,997.262
85092,997.268
85093,997.262
85093,997.268
85093,997.274
85093,997.279
85094,997.274
85095,997.268
85095,997.274
85096,997.268
85097,997.262
85097,997.268
85098,997.262
85098,997.268
85099,997.262
85099,997.268
85100,997.262
85100,997.268
85100,997.274
85101,997.268
85102,997.262
85102,997.268
85103,997.262
85103,997.268
85103,997.274
85103,997.28
85104,997.274
85104,997.28
85104,997.286
85104,997.292
85105,997.286
85105,997.292
85106,997.286
85107,997.28
85107,997.286
85108,997.28
85109,997.274
85110,997.268
85110,997.274
85110,997.28
85111,997.274
85111,997.28
85111,997.286
85111,997.292
85112,997.286
85112,997.292
85113,997.286
85113,997.292
85114,997.286
85114,997.292
85115,997.286
85115,997.292
85115,997.298
85115,997.304
85115,997.31
85115,997.315
85115,997.321
85115,997.327
85116,997.321
85116,997.327
85117,997.321
85118,997.315
85118,997.321
85118,997.327
85119,997.321
85119,997.327
85120,997.321
85120,997.327
85121,997.321
85122,997.316
85123,997.31
85123,997.316
85123,997.322
85124,997.316
85125,997.31
85126,997.304
85126,997.31
85126,997.316
85126,997.322
85126,997.327
85127,997.322
85127,997.328
85128,997.322
85129,997.316
85129,997.322
85130,997.316
85131,997.31
85131,997.316
85132,997.31
85133,997.304
85134,997.298
85135,997.293
85135,997.298
85136,997.293
85137,997.287
85137,997.293
85137,997.298
85137,997.304
85137,997.31
85138,997.304
85138,997.31
85138,997.316
85139,997.31
85140,997.304
85140,997.31
85140,997.316
85141,997.31
85141,997.316
85142,997.31
85143,997.305
85144,997.299
85144,997.305
85144,997.31
85145,997.305
85145,997.31
85146,997.305
85147,997.299
85148,997.293
85148,997.299
85149,997.293
85150,997.287
85151,997.281
85152,997.275
85153,997.27
85153,997.275
85153,997.281
85154,997.276
85155,997.27
85155,997.276
85155,997.281
85156,997.276
85156,997.281
85157,997.276
85157,997.281
85158,997.276
85159,997.27
85159,997.276
85159,997.282
85160,997.276
85160,997.282
85161,997.276
85161,997.282
85161,997.287
85161,997.293
85161,997.299
85161,997.305
85162,997.299
85163,997.293
85164,997.288
85164,997.293
85165,997.288
85166,997.282
85167,997.276
85167,997.282
85167,997.288
85168,997.282
85169,997.276
85170,997.27
85171,997.264
85172,997.258
85173,997.253
85174,997.247
85174,997.253
85174,997.259
85174,997.264
85175,997.259
85176,997.253
85177,997.247
85178,997.241
85178,997.247
85179,997.241
85180,997.235
85181,997.229
85182,997.224
85182,997.229
85183,997.224
85183,997.229
85183,997.235
85184,997.23
85184,997.235
85184,997.241
85185,997.235
85186,997.23
85187,997.224
85188,997.218
85189,997.212
85190,997.206
85190,997.212
85191,997.206
85192,997.2
85193,997.195
85193,997.2
85193,997.206
85194,997.201
85194,997.206
85195,997.201
85196,997.195
85197,997.189
85198,997.183
85198,997.189
85198,997.195
85198,997.201
85198,997.207
85198,997.212
85198,997.218
85198,997.224
85199,997.218
85199,997.224
85199,997.23
85199,997.236
85199,997.242
85200,997.236
85201,997.23
85202,997.224
85202,997.23
85202,997.236
85203,997.23
85204,997.224
85205,997.218
85205,997.224
85205,997.23
85205,997.236
85205,997.242
85205,997.248
85205,997.254
85206,997.248
85206,997.254
85207,997.248
85207,997.254
85208,997.248
85209,997.242
85210,997.236
85211,997.23
85212,997.225
85212,997.23
85213,997.225
85214,997.219
85214,997.225
85214,997.231
85215,997.225
85216,997.219
85217,997.213
85218,997.207
85218,997.213
85219,997.207
85219,997.213
85220,997.207
85221,997.201
85221,997.207
85222,997.201
85223,997.196
85223,997.201
85223,997.207
85224,997.201
85225,997.196
85225,997.202
85226,997.196
85227,997.19
85227,997.196
85227,997.202
85228,997.196
85228,997.202
85228,997.207
85228,997.213
85229,997.208
85229,997.213
85229,997.219
85229,997.225
85229,997.231
85229,997.237
85230,997.231
85230,997.237
85230,997.243
85230,997.249
85231,997.243
85232,997.237
85232,997.243
85232,997.249
85233,997.243
85234,997.237
85235,997.231
85236,997.225
85237,997.22
85237,997.225
85237,997.231
85238,997.225
85238,997.231
85238,997.237
85239,997.231
85239,997.237
85239,997.243
85239,997.249
85240,997.243
85240,997.249
85240,997.255
85240,997.261
85240,997.267
85240,997.272
85241,997.267
85242,997.261
85243,997.255
85244,997.249
85245,997.243
85246,997.237
85247,997.232
85247,997.237
85248,997.232
85248,997.237
85249,997.232
85249,997.238
85249,997.243
85249,997.249
85250,997.243
85251,997.238
85252,997.232
85253,997.226
85254,997.22
85255,997.214
85255,997.22
85255,997.226
85256,997.22
85257,997.214
85257,997.22
85258,997.214
85259,997.209
85259,997.214
85260,997.209
85261,997.203
85261,997.209
85261,997.214
85262,997.209
85262,997.214
85263,997.209
85264,997.203
85264,997.209
85264,997.215
85265,997.209
85265,997.215
85265,997.22
85265,997.226
85265,997.232
85265,997.238
85266,997.232
85267,997.226
85268,997.221
85268,997.226
85269,997.221
85270,997.215
85270,997.221
85270,997.226
85271,997.221
85272,997.215
85272,997.221
85273,997.215
85273,997.221
85274,997.215
85275,997.209
85275,997.215
85275,997.221
85275,997.227
85276,997.221
85277,997.215
85278,997.209
85278,997.215
85278,997.221
85278,997.227
85279,997.221
85279,997.227
85279,997.233
85279,997.238
85279,997.244
85279,997.25
85280,997.244
85280,997.25
85280,997.256
85280,997.262
85280,997.268
85280,997.274
85281,997.268
85281,997.274
85282,997.268
85283,997.262
85284,997.256
85284,997.262
85285,997.256
85286,997.25
85286,997.256
85286,997.262
85287,997.256
85288,997.25
85289,997.245
85290,997.239
85291,997.233
85292,997.227
85293,997.221
85293,997.227
85294,997.221
85295,997.216
85296,997.21
85296,997.216
85296,997.221
85297,997.216
85297,997.221
85298,997.216
85298,997.222
85298,997.227
85299,997.222
85300,997.216
85301,997.21
85302,997.204
85303,997.198
85304,997.192
85304,997.198
85304,997.204
85305,997.198
85306,997.192
85307,997.187
85308,997.181
85308,997.187
85309,997.181
85309,997.187
85310,997.181
85310,997.187
85310,997.193
85310,997.198
85310,997.204
85310,997.21
85310,997.216
85310,997.222
85310,997.228
85311,997.222
85311,997.228
85312,997.222
85312,997.228
85312,997.234
85312,997.24
85312,997.245
85312,997.251
85312,997.257
85313,997.251
85314,997.245
85314,997.251
85314,997.257
85315,997.251
85315,997.257
85315,997.263
85315,997.269
85316,997.263
85317,997.257
85317,997.263
85318,997.257
85318,997.263
85318,997.269
85319,997.263
85320,997.257
85321,997.252
85322,997.246
85323,997.24
85324,997.234
85324,997.24
85324,997.246
85324,997.252
85324,997.258
85325,997.252
85325,997.258
85325,997.263
85325,997.269
85326,997.263
85327,997.258
85328,997.252
85328,997.258
85328,997.264
85328,997.269
85329,997.264
85330,997.258
85331,997.252
85332,997.246
85332,997.252
85332,997.258
85332,997.264
85333,997.258
85334,997.252
85335,997.246
85336,997.24
85337,997.234
85338,997.229
85339,997.223
85340,997.217
85341,997.211
85341,997.217
85342,997.211
85342,997.217
85343,997.211
85344,997.205
85345,997.2
85345,997.205
85345,997.211
85346,997.205
85347,997.2
85348,997.194
85348,997.2
85349,997.194
85349,997.2
85349,997.206
85350,997.2
85350,997.206
85350,997.211
85351,997.206
85351,997.212
85351,997.217
85352,997.212
85353,997.206
85354,997.2
85354,997.206
85355,997.2
85355,997.206
85356,997.2
85357,997.194
85358,997.188
85358,997.194
85359,997.188
85359,997.194
85359,997.2
85360,997.194
85361,997.188
85362,997.183
85363,997.177
85363,997.183
85364,997.177
85365,997.171
85366,997.165
85366,997.171
85366,997.177
85366,997.183
85367,997.177
85368,997.171
85368,997.177
85369,997.171
85369,997.177
85369,997.183
85369,997.189
85370,997.183
85371,997.177
85372,997.171
85373,997.165
85374,997.16
85374,997.165
85375,997.16
85375,997.165
85376,997.16
85377,997.154
85377,997.16
85377,997.166
85378,997.16
85378,997.166
85379,997.16
85380,997.154
85380,997.16
85381,997.154
85381,997.16
85382,997.154
85382,997.16
85382,997.166
85383,997.16
85384,997.154
85385,997.148
85385,997.154
85385,997.16
85386,997.154
85386,997.16
85386,997.166
85387,997.16
85388,997.154
85389,997.148
85389,997.154
85389,997.16
85390,997.154
85390,997.16
85391,997.154
85392,997.148
85392,997.154
85392,997.16
85392,997.166
85393,997.16
85394,997.154
85394,997.16
85395,997.154
85396,997.149
85397,997.143
85398,997.137
85398,997.143
85398,997.149
85399,997.143
85399,997.149
85400,997.143
85401,997.137
85402,997.131
85403,997.125
85404,997.12
85405,997.114
85406,997.108
85407,997.102
85407,997.108
85408,997.102
85408,997.108
85409,997.102
85410,997.096
85411,997.091
85412,997.085
85413,997.079
85414,997.073
85415,997.067
85415,997.073
85415,997.079
85415,997.085
85415,997.091
85416,997.085
85417,997.079
85417,997.085
85417,997.091
85417,997.097
85418,997.091
85419,997.085
85419,997.091
85420,997.085
85421,997.079
85421,997.085
85422,997.079
85422,997.085
85422,997.091
85423,997.085
85424,997.079
85424,997.085
85424,997.091
85424,997.097
85425,997.091
85425,997.097
85426,997.091
85426,997.097
85427,997.091
85428,997.085
85429,997.079
85429,997.085
85430,997.079
85431,997.074
85432,997.068
85432,997.074
85432,997.08
85432,997.085
85432,997.091
85432,997.097
85433,997.091
85434,997.085
85434,997.091
85434,997.097
85435,997.091
85435,997.097
85435,997.103
85436,997.097
85437,997.091
85437,997.097
85438,997.091
85439,997.086
85439,997.091
85440,997.086
85440,997.092
85441,997.086
85442,997.08
85442,997.086
85443,997.08
85443,997.086
85444,997.08
85445,997.074
85446,997.068
85447,997.063
85448,997.057
85449,997.051
85449,997.057
85449,997.063
85450,997.057
85451,997.051
85451,997.057
85451,997.063
85451,997.068
85451,997.074
85451,997.08
85452,997.074
85452,997.08
85453,997.074
85453,997.08
85454,997.074
85455,997.069
85456,997.063
85457,997.057
85457,997.063
85457,997.069
85458,997.063
85458,997.069
85458,997.075
85458,997.08
85459,997.075
85459,997.08
85460,997.075
85461,997.069
85461,997.075
85461,997.081
85462,997.075
85463,997.069
85464,997.063
85465,997.057
85465,997.063
85465,997.069
85466,997.063
85466,997.069
85466,997.075
85466,997.081
85466,997.087
85466,997.092
85466,997.098
85466,997.104
85466,997.11
85467,997.104
85468,997.098
85468,997.104
85469,997.098
85469,997.104
85470,997.098
85470,997.104
85470,997.11
85470,997.116
