n,average
92982,5011.97
92983,5012.02
92984,5012.07
92985,5012.13
92986,5012.18
92987,5012.24
92988,5012.29
92989,5012.34
92990,5012.4
92991,5012.45
92992,5011.97
92993,5011.48
92994,5011.53
92995,5011.59
92996,5011.64
92997,5011.69
92998,5011.75
92999,5011.8
93000,5011.86
93001,5011.91
93002,5011.96
93003,5011.48
93004,5011.53
93005,5011.59
93006,5011.64
93007,5011.69
93008,5011.75
93009,5011.8
93010,5011.85
93011,5011.91
93012,5011.42
93013,5011.48
93014,5011.53
93015,5011.58
93016,5011.64
93017,5011.69
93018,5011.75
93019,5011.8
93020,5011.85
93021,5011.37
93022,5010.88
93023,5010.94
93024,5010.99
93025,5011.04
93026,5011.1
93027,5011.15
93028,5011.2
93029,5011.26
93030,5011.31
93031,5011.37
93032,5011.42
93033,5011.47
93034,5011.53
93035,5011.58
93036,5011.64
93037,5011.69
93038,5011.2
93039,5011.26
93040,5011.31
93041,5011.36
93042,5011.42
93043,5011.47
93044,5011.53
93045,5011.58
93046,5011.63
93047,5011.69
93048,5011.74
93049,5011.26
93050,5010.77
93051,5010.82
93052,5010.34
93053,5010.39
93054,5010.45
93055,5010.5
93056,5010.55
93057,5010.61
93058,5010.66
93059,5010.18
93060,5010.23
93061,5010.28
93062,5010.34
93063,5010.39
93064,5010.44
93065,5010.5
93066,5010.55
93067,5010.61
93068,5010.12
93069,5010.17
93070,5010.23
93071,5010.28
93072,5010.34
93073,5010.39
93074,5010.44
93075,5010.5
93076,5010.55
93077,5010.07
93078,5010.12
93079,5010.17
93080,5010.23
93081,5010.28
93082,5009.8
93083,5009.85
93084,5009.9
93085,5009.96
93086,5010.01
93087,5010.06
93088,5010.12
93089,5010.17
93090,5010.23
93091,5010.28
93092,5010.33
93093,5010.39
93094,5010.44
93095,5010.5
93096,5010.55
93097,5010.6
93098,5010.66
93099,5010.71
93100,5010.22
93101,5010.28
93102,5010.33
93103,5010.39
93104,5010.44
93105,5010.49
93106,5010.01
93107,5010.06
93108,5010.12
93109,5010.17
93110,5010.22
93111,5010.28
93112,5010.33
93113,5010.39
93114,5010.44
93115,5010.49
93116,5010.01
93117,5010.06
93118,5010.12
93119,5010.17
93120,5010.22
93121,5010.28
93122,5010.33
93123,5009.85
93124,5009.9
93125,5009.95
93126,5010.01
93127,5010.06
93128,5009.58
93129,5009.63
93130,5009.68
93131,5009.74
93132,5009.79
93133,5009.84
93134,5009.9
93135,5009.95
93136,5010.01
93137,5009.52
93138,5009.57
93139,5009.63
93140,5009.68
93141,5009.74
93142,5009.25
93143,5009.3
93144,5009.36
93145,5009.41
93146,5008.93
93147,5008.98
93148,5009.03
93149,5009.09
93150,5009.14
93151,5008.66
93152,5008.71
93153,5008.76
93154,5008.82
93155,5008.87
93156,5008.93
93157,5008.98
93158,5009.03
93159,5009.09
93160,5009.14
93161,5009.19
93162,5008.71
93163,5008.76
93164,5008.82
93165,5008.87
93166,5008.92
93167,5008.98
93168,5009.03
93169,5009.09
93170,5009.14
93171,5009.19
93172,5009.25
93173,5009.3
93174,5009.35
93175,5009.41
93176,5009.46
93177,5009.52
93178,5009.57
93179,5009.62
93180,5009.68
93181,5009.73
93182,5009.78
93183,5009.84
93184,5009.89
93185,5009.41
93186,5008.92
93187,5008.98
93188,5009.03
93189,5009.08
93190,5009.14
93191,5009.19
93192,5009.25
93193,5009.3
93194,5009.35
93195,5009.41
93196,5009.46
93197,5008.98
93198,5009.03
93199,5009.08
93200,5009.14
93201,5009.19
93202,5009.24
93203,5008.76
93204,5008.81
93205,5008.87
93206,5008.92
93207,5008.97
93208,5009.03
93209,5009.08
93210,5009.14
93211,5009.19
93212,5009.24
93213,5008.76
93214,5008.81
93215,5008.87
93216,5008.92
93217,5008.97
93218,5009.03
93219,5009.08
93220,5009.13
93221,5009.19
93222,5009.24
93223,5009.3
93224,5008.81
93225,5008.87
93226,5008.92
93227,5008.43
93228,5008.49
93229,5008.54
93230,5008.6
93231,5008.65
93232,5008.7
93233,5008.76
93234,5008.81
93235,5008.86
93236,5008.38
93237,5008.43
93238,5008.49
93239,5008.54
93240,5008.59
93241,5008.65
93242,5008.7
93243,5008.76
93244,5008.27
93245,5007.79
93246,5007.3
93247,5007.36
93248,5007.41
93249,5007.46
93250,5007.52
93251,5007.57
93252,5007.63
93253,5007.68
93254,5007.73
93255,5007.79
93256,5007.84
93257,5007.36
93258,5007.41
93259,5007.46
93260,5006.98
93261,5007.03
93262,5007.09
93263,5007.14
93264,5007.19
93265,5007.25
93266,5007.3
93267,5007.36
93268,5007.41
93269,5007.46
93270,5007.52
93271,5007.57
93272,5007.62
93273,5007.68
93274,5007.19
93275,5007.25
93276,5007.3
93277,5007.35
93278,5007.41
93279,5007.46
93280,5007.52
93281,5007.57
93282,5007.62
93283,5007.68
93284,5007.19
93285,5007.25
93286,5007.3
93287,5007.35
93288,5007.41
93289,5007.46
93290,5007.51
93291,5007.57
93292,5007.62
93293,5007.68
93294,5007.73
93295,5007.78
93296,5007.84
93297,5007.89
93298,5007.94
93299,5008
93300,5008.05
93301,5008.11
93302,5008.16
93303,5007.67
93304,5007.73
93305,5007.78
93306,5007.84
93307,5007.89
93308,5007.94
93309,5008
93310,5007.51
93311,5007.03
93312,5007.08
93313,5006.6
93314,5006.65
93315,5006.71
93316,5006.76
93317,5006.28
93318,5006.33
93319,5006.38
93320,5006.44
93321,5006.49
93322,5006.01
93323,5006.06
93324,5006.12
93325,5006.17
93326,5006.22
93327,5006.28
93328,5006.33
93329,5006.38
93330,5006.44
93331,5005.95
93332,5006.01
93333,5006.06
93334,5006.11
93335,5006.17
93336,5006.22
93337,5006.28
93338,5006.33
93339,5006.38
93340,5006.44
93341,5006.49
93342,5006.54
93343,5006.6
93344,5006.65
93345,5006.7
93346,5006.76
93347,5006.81
93348,5006.33
93349,5005.85
93350,5005.9
93351,5005.95
93352,5006.01
93353,5006.06
93354,5006.11
93355,5006.17
93356,5006.22
93357,5006.27
93358,5006.33
93359,5006.38
93360,5006.44
93361,5006.49
93362,5006.54
93363,5006.6
93364,5006.65
93365,5006.7
93366,5006.76
93367,5006.81
93368,5006.86
93369,5006.92
93370,5006.97
93371,5007.02
93372,5007.08
93373,5007.13
93374,5007.19
93375,5007.24
93376,5007.29
93377,5007.35
93378,5007.4
93379,5007.45
93380,5006.97
93381,5007.02
93382,5007.08
93383,5007.13
93384,5007.18
93385,5007.24
93386,5007.29
93387,5007.35
93388,5007.4
93389,5007.45
93390,5007.51
93391,5007.56
93392,5007.61
93393,5007.67
93394,5007.72
93395,5007.77
93396,5007.83
93397,5007.88
93398,5007.94
93399,5007.99
93400,5008.04
93401,5008.1
93402,5008.15
93403,5008.2
93404,5008.26
93405,5008.31
93406,5008.36
93407,5008.42
93408,5008.47
93409,5008.53
93410,5008.58
93411,5008.1
93412,5008.15
93413,5008.2
93414,5008.26
93415,5008.31
93416,5008.36
93417,5008.42
93418,5008.47
93419,5007.99
93420,5008.04
93421,5008.09
93422,5008.15
93423,5008.2
93424,5008.26
93425,5008.31
93426,5008.36
93427,5008.42
93428,5008.47
93429,5008.52
93430,5008.58
93431,5008.63
93432,5008.68
93433,5008.74
93434,5008.79
93435,5008.85
93436,5008.9
93437,5008.95
93438,5009.01
93439,5009.06
93440,5009.11
93441,5009.17
93442,5009.22
93443,5009.27
93444,5009.33
93445,5009.38
93446,5009.43
93447,5009.49
93448,5009.54
93449,5009.6
93450,5009.65
93451,5009.7
93452,5009.76
93453,5009.81
93454,5009.33
93455,5008.84
93456,5008.9
93457,5008.95
93458,5009
93459,5009.06
93460,5008.57
93461,5008.63
93462,5008.68
93463,5008.74
93464,5008.79
93465,5008.84
93466,5008.9
93467,5008.95
93468,5009
93469,5009.06
93470,5009.11
93471,5009.16
93472,5009.22
93473,5009.27
93474,5009.32
93475,5009.38
93476,5009.43
93477,5009.49
93478,5009.54
93479,5009.59
93480,5009.65
93481,5009.7
93482,5009.75
93483,5009.81
93484,5009.86
93485,5009.91
93486,5009.97
93487,5009.48
93488,5009.54
93489,5009.59
93490,5009.65
93491,5009.7
93492,5009.75
93493,5009.81
93494,5009.86
93495,5009.91
93496,5009.97
93497,5010.02
93498,5010.07
93499,5009.59
93500,5009.64
93501,5009.7
93502,5009.75
93503,5009.8
93504,5009.86
93505,5009.91
93506,5009.97
93507,5010.02
93508,5010.07
93509,5010.13
93510,5010.18
93511,5010.23
93512,5009.75
93513,5009.27
93514,5009.32
93515,5009.37
93516,5009.43
93517,5009.48
93518,5009.54
93519,5009.59
93520,5009.11
93521,5009.16
93522,5009.21
93523,5009.27
93524,5009.32
93525,5009.37
93526,5009.43
93527,5009.48
93528,5009.53
93529,5009.59
93530,5009.64
93531,5009.69
93532,5009.75
93533,5009.8
93534,5009.86
93535,5009.91
93536,5009.96
93537,5010.02
93538,5010.07
93539,5010.12
93540,5010.18
93541,5010.23
93542,5010.28
93543,5010.34
93544,5010.39
93545,5010.44
93546,5010.5
93547,5010.55
93548,5010.61
93549,5010.12
93550,5010.18
93551,5010.23
93552,5010.28
93553,5010.34
93554,5010.39
93555,5010.44
93556,5010.5
93557,5010.01
93558,5010.07
93559,5010.12
93560,5010.17
93561,5010.23
93562,5010.28
93563,5010.34
93564,5009.85
93565,5009.91
93566,5009.96
93567,5009.48
93568,5008.99
93569,5008.51
93570,5008.56
93571,5008.62
93572,5008.67
93573,5008.72
93574,5008.78
93575,5008.3
93576,5008.35
93577,5008.4
93578,5008.46
93579,5008.51
93580,5008.56
93581,5008.62
93582,5008.67
93583,5008.19
93584,5008.24
93585,5008.29
93586,5007.81
93587,5007.87
93588,5007.92
93589,5007.97
93590,5008.03
93591,5008.08
93592,5008.13
93593,5008.19
93594,5007.7
93595,5007.76
93596,5007.81
93597,5007.87
93598,5007.92
93599,5007.97
93600,5008.03
93601,5008.08
93602,5008.13
93603,5007.65
93604,5007.7
93605,5007.76
93606,5007.81
93607,5007.86
93608,5007.92
93609,5007.44
93610,5007.49
93611,5007.01
93612,5007.06
93613,5007.11
93614,5007.17
93615,5006.69
93616,5006.74
93617,5006.26
93618,5006.31
93619,5006.36
93620,5005.88
93621,5005.94
93622,5005.99
93623,5006.04
93624,5006.1
93625,5006.15
93626,5006.2
93627,5006.26
93628,5006.31
93629,5006.36
93630,5006.42
93631,5006.47
93632,5006.52
93633,5006.04
93634,5006.09
93635,5006.15
93636,5006.2
93637,5006.26
93638,5006.31
93639,5006.36
93640,5005.88
93641,5005.93
93642,5005.99
93643,5006.04
93644,5005.56
93645,5005.61
93646,5005.67
93647,5005.72
93648,5005.77
93649,5005.83
93650,5005.88
93651,5005.93
93652,5005.99
93653,5006.04
93654,5006.09
93655,5006.15
93656,5006.2
93657,5006.25
93658,5006.31
93659,5005.83
93660,5005.88
93661,5005.93
93662,5005.99
93663,5006.04
93664,5006.09
93665,5006.15
93666,5006.2
93667,5006.25
93668,5006.31
93669,5006.36
93670,5006.41
93671,5006.47
93672,5006.52
93673,5006.57
93674,5006.63
93675,5006.68
93676,5006.73
93677,5006.25
93678,5006.31
93679,5006.36
93680,5006.41
93681,5005.93
93682,5005.98
93683,5006.04
93684,5006.09
93685,5006.15
93686,5006.2
93687,5006.25
93688,5006.31
93689,5006.36
93690,5006.41
93691,5006.47
93692,5006.52
93693,5006.57
93694,5006.63
93695,5006.68
93696,5006.73
93697,5006.25
93698,5006.3
93699,5006.36
93700,5006.41
93701,5006.47
93702,5006.52
93703,5006.57
93704,5006.63
93705,5006.68
93706,5006.73
93707,5006.79
93708,5006.3
93709,5006.36
93710,5006.41
93711,5006.46
93712,5006.52
93713,5006.57
93714,5006.62
93715,5006.68
93716,5006.73
93717,5006.78
93718,5006.84
93719,5006.89
93720,5006.95
93721,5007
93722,5007.05
93723,5007.11
93724,5007.16
93725,5007.21
93726,5007.27
93727,5007.32
93728,5007.37
93729,5007.43
93730,5007.48
93731,5007.53
93732,5007.59
93733,5007.64
93734,5007.69
93735,5007.75
93736,5007.26
93737,5006.78
93738,5006.3
93739,5006.36
93740,5006.41
93741,5006.46
93742,5005.98
93743,5006.03
93744,5006.09
93745,5006.14
93746,5006.19
93747,5006.25
93748,5005.77
93749,5005.82
93750,5005.87
93751,5005.93
93752,5005.98
93753,5006.03
93754,5006.09
93755,5006.14
93756,5006.19
93757,5006.25
93758,5006.3
93759,5006.35
93760,5006.41
93761,5006.46
93762,5006.51
93763,5006.57
93764,5006.62
93765,5006.67
93766,5006.73
93767,5006.25
93768,5006.3
93769,5006.35
93770,5006.41
93771,5005.93
93772,5005.44
93773,5005.5
93774,5005.02
93775,5004.54
93776,5004.59
93777,5004.64
93778,5004.16
93779,5004.22
93780,5003.73
93781,5003.79
93782,5003.84
93783,5003.89
93784,5003.41
93785,5003.47
93786,5003.52
93787,5003.57
93788,5003.63
93789,5003.68
93790,5003.73
93791,5003.79
93792,5003.84
93793,5003.89
93794,5003.95
93795,5004
93796,5004.05
93797,5004.11
93798,5004.16
93799,5004.21
93800,5004.27
93801,5004.32
93802,5004.37
93803,5004.43
93804,5004.48
93805,5004.53
93806,5004.59
93807,5004.64
93808,5004.69
93809,5004.75
93810,5004.27
93811,5004.32
93812,5004.37
93813,5004.43
93814,5004.48
93815,5004.53
93816,5004.59
93817,5004.64
93818,5004.69
93819,5004.21
93820,5003.73
93821,5003.25
93822,5003.31
93823,5003.36
93824,5003.41
93825,5003.47
93826,5003.52
93827,5003.57
93828,5003.63
93829,5003.15
93830,5003.2
93831,5003.25
93832,5003.31
93833,5003.36
93834,5003.41
93835,5003.47
93836,5003.52
93837,5003.04
93838,5003.09
93839,5003.15
93840,5003.2
93841,5003.25
93842,5003.31
93843,5002.83
93844,5002.88
93845,5002.93
93846,5002.99
93847,5003.04
93848,5003.09
93849,5003.15
93850,5003.2
93851,5003.25
93852,5003.31
93853,5003.36
93854,5003.41
93855,5003.47
93856,5003.52
93857,5003.57
93858,5003.63
93859,5003.68
93860,5003.73
93861,5003.79
93862,5003.84
93863,5003.36
93864,5003.41
93865,5003.46
93866,5003.52
93867,5003.57
93868,5003.62
93869,5003.68
93870,5003.73
93871,5003.78
93872,5003.84
93873,5003.36
93874,5003.41
93875,5003.46
93876,5003.52
93877,5003.57
93878,5003.09
93879,5003.14
93880,5003.2
93881,5003.25
93882,5003.3
93883,5003.36
93884,5003.41
93885,5003.46
93886,5003.52
93887,5003.57
93888,5003.62
93889,5003.68
93890,5003.73
93891,5003.78
93892,5003.84
93893,5003.89
93894,5003.94
93895,5004
93896,5004.05
93897,5004.1
93898,5004.16
93899,5004.21
93900,5004.26
93901,5004.32
93902,5004.37
93903,5003.89
93904,5003.94
93905,5004
93906,5004.05
93907,5004.1
93908,5004.16
93909,5004.21
93910,5004.26
93911,5004.32
93912,5004.37
93913,5004.42
93914,5003.94
93915,5004
93916,5004.05
93917,5004.1
93918,5004.16
93919,5004.21
93920,5004.26
93921,5004.32
93922,5003.84
93923,5003.89
93924,5003.94
93925,5004
93926,5004.05
93927,5003.57
93928,5003.62
93929,5003.68
93930,5003.73
93931,5003.78
93932,5003.84
93933,5003.89
93934,5003.94
93935,5004
93936,5003.52
93937,5003.57
93938,5003.62
93939,5003.68
93940,5003.73
93941,5003.78
93942,5003.84
93943,5003.89
93944,5003.41
93945,5003.46
93946,5003.52
93947,5003.57
93948,5003.62
93949,5003.67
93950,5003.73
93951,5003.78
93952,5003.83
93953,5003.89
93954,5003.94
93955,5003.99
93956,5004.05
93957,5004.1
93958,5004.15
93959,5004.21
93960,5004.26
93961,5004.31
93962,5004.37
93963,5004.42
93964,5004.47
93965,5004.53
93966,5004.58
93967,5004.63
93968,5004.69
93969,5004.74
93970,5004.79
93971,5004.85
93972,5004.9
93973,5004.42
93974,5004.47
93975,5003.99
93976,5004.05
93977,5003.57
93978,5003.62
93979,5003.67
93980,5003.73
93981,5003.78
93982,5003.83
93983,5003.89
93984,5003.94
93985,5003.99
93986,5004.05
93987,5004.1
93988,5004.15
93989,5004.21
93990,5004.26
93991,5004.31
93992,5004.37
93993,5004.42
93994,5004.47
93995,5004.53
93996,5004.05
93997,5004.1
93998,5003.62
93999,5003.67
94000,5003.73
94001,5003.78
94002,5003.83
94003,5003.89
94004,5003.94
94005,5003.99
94006,5004.05
94007,5004.1
94008,5004.15
94009,5004.21
94010,5004.26
94011,5004.31
94012,5004.36
94013,5004.42
94014,5004.47
94015,5004.52
94016,5004.58
94017,5004.63
94018,5004.68
94019,5004.74
94020,5004.79
94021,5004.84
94022,5004.9
94023,5004.95
94024,5005
94025,5005.06
94026,5005.11
94027,5005.16
94028,5005.22
94029,5005.27
94030,5005.32
94031,5005.38
94032,5005.43
94033,5005.48
94034,5005.54
94035,5005.59
94036,5005.64
94037,5005.7
94038,5005.75
94039,5005.8
94040,5005.86
94041,5005.91
94042,5005.96
94043,5006.02
94044,5006.07
94045,5006.12
94046,5006.17
94047,5006.23
94048,5006.28
94049,5006.33
94050,5006.39
94051,5006.44
94052,5006.49
94053,5006.55
94054,5006.07
94055,5005.59
94056,5005.64
94057,5005.69
94058,5005.21
94059,5005.27
94060,5005.32
94061,5005.37
94062,5005.43
94063,5005.48
94064,5005.53
94065,5005.59
94066,5005.64
94067,5005.69
94068,5005.75
94069,5005.27
94070,5005.32
94071,5004.84
94072,5004.89
94073,5004.95
94074,5005
94075,5005.05
94076,5005.11
94077,5005.16
94078,5005.21
94079,5005.27
94080,5005.32
94081,5005.37
94082,5005.43
94083,5005.48
94084,5005.53
94085,5005.59
94086,5005.64
94087,5005.69
94088,5005.75
94089,5005.8
94090,5005.85
94091,5005.91
94092,5005.96
94093,5006.01
94094,5006.07
94095,5006.12
94096,5006.17
94097,5006.22
94098,5006.28
94099,5006.33
94100,5006.38
94101,5006.44
94102,5006.49
94103,5006.54
94104,5006.6
94105,5006.65
94106,5006.7
94107,5006.76
94108,5006.81
94109,5006.86
94110,5006.92
94111,5006.97
94112,5006.49
94113,5006.54
94114,5006.6
94115,5006.65
94116,5006.7
94117,5006.76
94118,5006.81
94119,5006.86
94120,5006.92
94121,5006.97
94122,5007.02
94123,5007.08
94124,5007.13
94125,5007.18
94126,5007.23
94127,5007.29
94128,5006.81
94129,5006.86
94130,5006.38
94131,5006.44
94132,5006.49
94133,5006.54
94134,5006.6
94135,5006.65
94136,5006.7
94137,5006.75
94138,5006.81
94139,5006.86
94140,5006.91
94141,5006.97
94142,5007.02
94143,5007.07
94144,5007.13
94145,5007.18
94146,5007.23
94147,5006.75
94148,5006.81
94149,5006.86
94150,5006.91
94151,5006.97
94152,5007.02
94153,5007.07
94154,5007.13
94155,5007.18
94156,5007.23
94157,5007.29
94158,5007.34
94159,5007.39
94160,5007.45
94161,5007.5
94162,5007.55
94163,5007.6
94164,5007.66
94165,5007.71
94166,5007.76
94167,5007.82
94168,5007.87
94169,5007.39
94170,5007.44
94171,5007.5
94172,5007.55
94173,5007.6
94174,5007.12
94175,5007.18
94176,5007.23
94177,5007.28
94178,5007.34
94179,5007.39
94180,5007.44
94181,5007.5
94182,5007.55
94183,5007.6
94184,5007.66
94185,5007.18
94186,5007.23
94187,5007.28
94188,5007.34
94189,5007.39
94190,5007.44
94191,5007.5
94192,5007.55
94193,5007.6
94194,5007.66
94195,5007.71
94196,5007.23
94197,5007.28
94198,5007.34
94199,5007.39
94200,5007.44
94201,5007.5
94202,5007.55
94203,5007.07
94204,5007.12
94205,5007.18
94206,5007.23
94207,5007.28
94208,5007.33
94209,5007.39
94210,5007.44
94211,5007.49
94212,5007.55
94213,5007.6
94214,5007.65
94215,5007.71
94216,5007.76
94217,5007.81
94218,5007.87
94219,5007.92
94220,5007.97
94221,5008.03
94222,5008.08
94223,5007.6
94224,5007.65
94225,5007.71
94226,5007.76
94227,5007.81
94228,5007.87
94229,5007.39
94230,5007.44
94231,5006.96
94232,5007.01
94233,5007.07
94234,5007.12
94235,5007.17
94236,5007.23
94237,5007.28
94238,5007.33
94239,5006.85
94240,5006.91
94241,5006.96
94242,5007.01
94243,5007.07
94244,5007.12
94245,5006.64
94246,5006.69
94247,5006.75
94248,5006.8
94249,5006.85
94250,5006.91
94251,5006.96
94252,5007.01
94253,5007.07
94254,5007.12
94255,5007.17
94256,5007.22
94257,5007.28
94258,5007.33
94259,5006.85
94260,5006.37
94261,5006.43
94262,5006.48
94263,5006.53
94264,5006.59
94265,5006.64
94266,5006.69
94267,5006.75
94268,5006.8
94269,5006.85
94270,5006.9
94271,5006.96
94272,5007.01
94273,5007.06
94274,5006.59
94275,5006.64
94276,5006.69
94277,5006.74
94278,5006.8
94279,5006.85
94280,5006.9
94281,5006.96
94282,5007.01
94283,5007.06
94284,5007.12
94285,5007.17
94286,5007.22
94287,5007.28
94288,5007.33
94289,5007.38
94290,5007.43
94291,5006.96
94292,5007.01
94293,5007.06
94294,5007.12
94295,5007.17
94296,5007.22
94297,5007.27
94298,5007.33
94299,5007.38
94300,5007.43
94301,5007.49
94302,5007.54
94303,5007.59
94304,5007.65
94305,5007.7
94306,5007.75
94307,5007.81
94308,5007.86
94309,5007.91
94310,5007.97
94311,5008.02
94312,5008.07
94313,5007.59
94314,5007.65
94315,5007.7
94316,5007.75
94317,5007.81
94318,5007.86
94319,5007.91
94320,5007.96
94321,5008.02
94322,5008.07
94323,5007.59
94324,5007.64
94325,5007.7
94326,5007.75
94327,5007.8
94328,5007.86
94329,5007.91
94330,5007.96
94331,5008.02
94332,5008.07
94333,5008.12
94334,5007.64
94335,5007.7
94336,5007.75
94337,5007.8
94338,5007.86
94339,5007.91
94340,5007.96
94341,5008.02
94342,5008.07
94343,5008.12
94344,5008.17
94345,5008.23
94346,5008.28
94347,5008.33
94348,5007.86
94349,5007.91
94350,5007.96
94351,5008.01
94352,5008.07
94353,5008.12
94354,5008.17
94355,5008.23
94356,5007.75
94357,5007.8
94358,5007.85
94359,5007.91
94360,5007.96
94361,5008.01
94362,5008.07
94363,5008.12
94364,5008.17
94365,5008.23
94366,5008.28
94367,5008.33
94368,5008.39
94369,5008.44
94370,5007.96
94371,5008.01
94372,5008.07
94373,5007.59
94374,5007.11
94375,5007.16
94376,5007.22
94377,5007.27
94378,5006.79
94379,5006.84
94380,5006.9
94381,5006.95
94382,5007
94383,5007.06
94384,5007.11
94385,5007.16
94386,5007.21
94387,5007.27
94388,5007.32
94389,5007.37
94390,5007.43
94391,5007.48
94392,5007.53
94393,5007.59
94394,5007.64
94395,5007.69
94396,5007.75
94397,5007.8
94398,5007.32
94399,5007.37
94400,5007.43
94401,5007.48
94402,5007.53
94403,5007.59
94404,5007.64
94405,5007.69
94406,5007.74
94407,5007.8
94408,5007.85
94409,5007.37
94410,5007.43
94411,5007.48
94412,5007.53
94413,5007.58
94414,5007.64
94415,5007.69
94416,5007.74
94417,5007.8
94418,5007.85
94419,5007.9
94420,5007.96
94421,5008.01
94422,5008.06
94423,5008.11
94424,5008.17
94425,5008.22
94426,5008.27
94427,5008.33
94428,5008.38
94429,5008.43
94430,5008.49
94431,5008.54
94432,5008.59
94433,5008.65
94434,5008.7
94435,5008.75
94436,5008.8
94437,5008.33
94438,5008.38
94439,5008.43
94440,5008.49
94441,5008.54
94442,5008.59
94443,5008.64
94444,5008.7
94445,5008.75
94446,5008.8
94447,5008.33
94448,5008.38
94449,5008.43
94450,5008.48
94451,5008.54
94452,5008.06
94453,5008.11
94454,5008.17
94455,5007.69
94456,5007.21
94457,5006.73
94458,5006.78
94459,5006.84
94460,5006.89
94461,5006.94
94462,5007
94463,5007.05
94464,5007.1
94465,5007.16
94466,5007.21
94467,5007.26
94468,5007.31
94469,5006.84
94470,5006.89
94471,5006.94
94472,5007
94473,5007.05
94474,5007.1
94475,5007.15
94476,5007.21
94477,5007.26
94478,5007.31
94479,5007.37
94480,5007.42
94481,5007.47
94482,5007.53
94483,5007.58
94484,5007.63
94485,5007.68
94486,5007.74
94487,5007.79
94488,5007.84
94489,5007.9
94490,5007.95
94491,5008
94492,5008.06
94493,5008.11
94494,5008.16
94495,5008.21
94496,5008.27
94497,5008.32
94498,5008.37
94499,5008.43
94500,5008.48
94501,5008.53
94502,5008.59
94503,5008.64
94504,5008.69
94505,5008.74
94506,5008.8
94507,5008.85
94508,5008.37
94509,5007.9
94510,5007.95
94511,5008
94512,5008.05
94513,5008.11
94514,5008.16
94515,5007.68
94516,5007.74
94517,5007.79
94518,5007.84
94519,5007.89
94520,5007.95
94521,5008
94522,5008.05
94523,5008.11
94524,5008.16
94525,5007.68
94526,5007.73
94527,5007.79
94528,5007.84
94529,5007.89
94530,5007.95
94531,5008
94532,5007.52
94533,5007.57
94534,5007.63
94535,5007.68
94536,5007.73
94537,5007.79
94538,5007.84
94539,5007.36
94540,5007.42
94541,5007.47
94542,5007.52
94543,5007.57
94544,5007.63
94545,5007.68
94546,5007.73
94547,5007.26
94548,5007.31
94549,5007.36
94550,5007.41
94551,5007.47
94552,5007.52
94553,5007.57
94554,5007.63
94555,5007.68
94556,5007.73
94557,5007.79
94558,5007.84
94559,5007.89
94560,5007.94
94561,5008
94562,5008.05
94563,5008.1
94564,5008.16
94565,5008.21
94566,5007.73
94567,5007.25
94568,5007.31
94569,5007.36
94570,5007.41
94571,5007.47
94572,5007.52
94573,5007.57
94574,5007.62
94575,5007.15
94576,5007.2
94577,5007.25
94578,5007.31
94579,5007.36
94580,5007.41
94581,5007.47
94582,5007.52
94583,5007.57
94584,5007.62
94585,5007.68
94586,5007.73
94587,5007.78
94588,5007.84
94589,5007.89
94590,5007.94
94591,5007.99
94592,5007.52
94593,5007.57
94594,5007.62
94595,5007.68
94596,5007.73
94597,5007.78
94598,5007.83
94599,5007.89
94600,5007.94
94601,5007.99
94602,5008.05
94603,5007.57
94604,5007.62
94605,5007.68
94606,5007.73
94607,5007.78
94608,5007.83
94609,5007.89
94610,5007.94
94611,5007.99
94612,5008.05
94613,5008.1
94614,5008.15
94615,5008.2
94616,5008.26
94617,5008.31
94618,5008.36
94619,5008.42
94620,5008.47
94621,5008.52
94622,5008.58
94623,5008.63
94624,5008.68
94625,5008.73
94626,5008.79
94627,5008.84
94628,5008.89
94629,5008.95
94630,5009
94631,5009.05
94632,5009.1
94633,5009.16
94634,5009.21
94635,5008.73
94636,5008.79
94637,5008.84
94638,5008.89
94639,5008.94
94640,5009
94641,5009.05
94642,5009.1
94643,5009.16
94644,5009.21
94645,5009.26
94646,5008.78
94647,5008.84
94648,5008.89
94649,5008.94
94650,5009
94651,5009.05
94652,5009.1
94653,5009.16
94654,5009.21
94655,5009.26
94656,5008.78
94657,5008.84
94658,5008.89
94659,5008.94
94660,5009
94661,5009.05
94662,5009.1
94663,5009.15
94664,5009.21
94665,5008.73
94666,5008.78
94667,5008.84
94668,5008.89
94669,5008.94
94670,5008.99
94671,5009.05
94672,5009.1
94673,5009.15
94674,5008.68
94675,5008.73
94676,5008.78
94677,5008.84
94678,5008.89
94679,5008.94
94680,5008.99
94681,5009.05
94682,5009.1
94683,5008.62
94684,5008.68
94685,5008.73
94686,5008.25
94687,5008.3
94688,5008.36
94689,5008.41
94690,5007.93
94691,5007.99
94692,5008.04
94693,5008.09
94694,5008.14
94695,5008.2
94696,5008.25
94697,5008.3
94698,5008.36
94699,5008.41
94700,5008.46
94701,5008.51
94702,5008.04
94703,5007.56
94704,5007.61
94705,5007.14
94706,5007.19
94707,5007.24
94708,5007.3
94709,5007.35
94710,5007.4
94711,5007.45
94712,5007.51
94713,5007.56
94714,5007.61
94715,5007.67
94716,5007.72
94717,5007.77
94718,5007.82
94719,5007.88
94720,5007.93
94721,5007.98
94722,5008.04
94723,5008.09
94724,5008.14
94725,5008.19
94726,5008.25
94727,5007.77
94728,5007.82
94729,5007.88
94730,5007.93
94731,5007.98
94732,5008.04
94733,5008.09
94734,5008.14
94735,5008.19
94736,5008.25
