n,average
86922,554.88
86923,554.88
86924,554.879
86925,554.878
86926,554.878
86927,554.877
86928,554.876
86929,554.875
86930,554.875
86931,554.874
86932,554.88
86933,554.88
86934,554.879
86935,554.878
86936,554.885
86937,554.884
86938,554.883
86939,554.883
86940,554.882
86941,554.881
86942,554.88
86943,554.88
86944,554.879
86945,554.878
86946,554.878
86947,554.877
86948,554.876
86949,554.876
86950,554.875
86951,554.874
86952,554.873
86953,554.873
86954,554.872
86955,554.871
86956,554.871
86957,554.87
86958,554.869
86959,554.869
86960,554.868
86961,554.867
86962,554.866
86963,554.866
86964,554.865
86965,554.864
86966,554.864
86967,554.863
86968,554.862
86969,554.869
86970,554.868
86971,554.867
86972,554.867
86973,554.866
86974,554.872
86975,554.872
86976,554.871
86977,554.87
86978,554.869
86979,554.869
86980,554.868
86981,554.867
86982,554.867
86983,554.866
86984,554.865
86985,554.865
86986,554.864
86987,554.863
86988,554.862
86989,554.862
86990,554.861
86991,554.86
86992,554.867
86993,554.866
86994,554.865
86995,554.865
86996,554.864
86997,554.863
86998,554.862
86999,554.862
87000,554.861
87001,554.86
87002,554.86
87003,554.859
87004,554.858
87005,554.858
87006,554.857
87007,554.856
87008,554.855
87009,554.855
87010,554.854
87011,554.853
87012,554.853
87013,554.859
87014,554.858
87015,554.858
87016,554.857
87017,554.856
87018,554.856
87019,554.855
87020,554.854
87021,554.853
87022,554.853
87023,554.852
87024,554.851
87025,554.851
87026,554.85
87027,554.849
87028,554.849
87029,554.848
87030,554.847
87031,554.846
87032,554.846
87033,554.845
87034,554.844
87035,554.844
87036,554.843
87037,554.842
87038,554.842
87039,554.841
87040,554.84
87041,554.847
87042,554.846
87043,554.845
87044,554.844
87045,554.844
87046,554.843
87047,554.849
87048,554.856
87049,554.855
87050,554.854
87051,554.854
87052,554.853
87053,554.852
87054,554.852
87055,554.851
87056,554.85
87057,554.85
87058,554.849
87059,554.848
87060,554.847
87061,554.847
87062,554.846
87063,554.845
87064,554.852
87065,554.851
87066,554.85
87067,554.85
87068,554.849
87069,554.848
87070,554.855
87071,554.854
87072,554.853
87073,554.852
87074,554.859
87075,554.858
87076,554.857
87077,554.857
87078,554.856
87079,554.855
87080,554.855
87081,554.854
87082,554.86
87083,554.86
87084,554.859
87085,554.858
87086,554.858
87087,554.857
87088,554.856
87089,554.855
87090,554.855
87091,554.854
87092,554.853
87093,554.853
87094,554.852
87095,554.851
87096,554.851
87097,554.85
87098,554.849
87099,554.848
87100,554.855
87101,554.854
87102,554.853
87103,554.86
87104,554.859
87105,554.858
87106,554.858
87107,554.857
87108,554.856
87109,554.863
87110,554.862
87111,554.861
87112,554.861
87113,554.867
87114,554.866
87115,554.866
87116,554.865
87117,554.864
87118,554.863
87119,554.863
87120,554.862
87121,554.861
87122,554.861
87123,554.86
87124,554.859
87125,554.859
87126,554.858
87127,554.857
87128,554.856
87129,554.856
87130,554.855
87131,554.861
87132,554.861
87133,554.86
87134,554.859
87135,554.859
87136,554.858
87137,554.857
87138,554.857
87139,554.856
87140,554.855
87141,554.862
87142,554.861
87143,554.86
87144,554.859
87145,554.859
87146,554.865
87147,554.864
87148,554.864
87149,554.863
87150,554.862
87151,554.862
87152,554.861
87153,554.86
87154,554.859
87155,554.859
87156,554.858
87157,554.857
87158,554.857
87159,554.856
87160,554.855
87161,554.855
87162,554.854
87163,554.86
87164,554.86
87165,554.859
87166,554.858
87167,554.857
87168,554.857
87169,554.856
87170,554.855
87171,554.855
87172,554.854
87173,554.853
87174,554.853
87175,554.859
87176,554.858
87177,554.858
87178,554.857
87179,554.856
87180,554.855
87181,554.855
87182,554.854
87183,554.853
87184,554.853
87185,554.852
87186,554.851
87187,554.851
87188,554.85
87189,554.856
87190,554.856
87191,554.862
87192,554.861
87193,554.861
87194,554.86
87195,554.859
87196,554.858
87197,554.858
87198,554.857
87199,554.856
87200,554.856
87201,554.862
87202,554.861
87203,554.861
87204,554.86
87205,554.859
87206,554.858
87207,554.858
87208,554.857
87209,554.856
87210,554.856
87211,554.855
87212,554.854
87213,554.861
87214,554.86
87215,554.859
87216,554.859
87217,554.858
87218,554.857
87219,554.856
87220,554.856
87221,554.855
87222,554.854
87223,554.854
87224,554.853
87225,554.852
87226,554.852
87227,554.851
87228,554.85
87229,554.85
87230,554.849
87231,554.848
87232,554.847
87233,554.847
87234,554.846
87235,554.845
87236,554.845
87237,554.844
87238,554.843
87239,554.85
87240,554.849
87241,554.848
87242,554.847
87243,554.847
87244,554.846
87245,554.845
87246,554.845
87247,554.844
87248,554.843
87249,554.843
87250,554.842
87251,554.841
87252,554.841
87253,554.84
87254,554.839
87255,554.838
87256,554.838
87257,554.837
87258,554.836
87259,554.836
87260,554.835
87261,554.834
87262,554.841
87263,554.84
87264,554.846
87265,554.846
87266,554.845
87267,554.844
87268,554.843
87269,554.843
87270,554.842
87271,554.841
87272,554.841
87273,554.84
87274,554.839
87275,554.839
87276,554.838
87277,554.837
87278,554.836
87279,554.836
87280,554.835
87281,554.834
87282,554.834
87283,554.833
87284,554.832
87285,554.832
87286,554.831
87287,554.83
87288,554.83
87289,554.829
87290,554.835
87291,554.834
87292,554.834
87293,554.833
87294,554.832
87295,554.832
87296,554.831
87297,554.83
87298,554.83
87299,554.829
87300,554.828
87301,554.828
87302,554.827
87303,554.826
87304,554.825
87305,554.825
87306,554.824
87307,554.823
87308,554.823
87309,554.822
87310,554.821
87311,554.821
87312,554.82
87313,554.819
87314,554.818
87315,554.818
87316,554.817
87317,554.816
87318,554.816
87319,554.815
87320,554.814
87321,554.814
87322,554.813
87323,554.812
87324,554.811
87325,554.811
87326,554.81
87327,554.816
87328,554.816
87329,554.815
87330,554.814
87331,554.821
87332,554.82
87333,554.819
87334,554.819
87335,554.818
87336,554.817
87337,554.817
87338,554.816
87339,554.815
87340,554.821
87341,554.821
87342,554.82
87343,554.819
87344,554.819
87345,554.818
87346,554.817
87347,554.817
87348,554.816
87349,554.815
87350,554.822
87351,554.821
87352,554.82
87353,554.819
87354,554.819
87355,554.818
87356,554.817
87357,554.817
87358,554.816
87359,554.815
87360,554.815
87361,554.814
87362,554.813
87363,554.813
87364,554.812
87365,554.811
87366,554.81
87367,554.81
87368,554.809
87369,554.808
87370,554.808
87371,554.807
87372,554.806
87373,554.806
87374,554.805
87375,554.804
87376,554.803
87377,554.803
87378,554.802
87379,554.801
87380,554.801
87381,554.8
87382,554.799
87383,554.799
87384,554.798
87385,554.804
87386,554.804
87387,554.803
87388,554.802
87389,554.801
87390,554.801
87391,554.8
87392,554.799
87393,554.799
87394,554.798
87395,554.797
87396,554.797
87397,554.796
87398,554.802
87399,554.802
87400,554.801
87401,554.8
87402,554.799
87403,554.799
87404,554.798
87405,554.797
87406,554.797
87407,554.796
87408,554.795
87409,554.795
87410,554.794
87411,554.793
87412,554.793
87413,554.799
87414,554.798
87415,554.797
87416,554.797
87417,554.796
87418,554.795
87419,554.795
87420,554.794
87421,554.793
87422,554.793
87423,554.792
87424,554.791
87425,554.791
87426,554.79
87427,554.789
87428,554.788
87429,554.788
87430,554.794
87431,554.8
87432,554.8
87433,554.799
87434,554.798
87435,554.798
87436,554.797
87437,554.796
87438,554.796
87439,554.795
87440,554.794
87441,554.793
87442,554.793
87443,554.792
87444,554.791
87445,554.791
87446,554.79
87447,554.789
87448,554.789
87449,554.788
87450,554.794
87451,554.794
87452,554.793
87453,554.792
87454,554.791
87455,554.791
87456,554.79
87457,554.789
87458,554.789
87459,554.788
87460,554.787
87461,554.787
87462,554.786
87463,554.785
87464,554.785
87465,554.784
87466,554.783
87467,554.782
87468,554.782
87469,554.781
87470,554.787
87471,554.787
87472,554.786
87473,554.785
87474,554.785
87475,554.784
87476,554.783
87477,554.783
87478,554.782
87479,554.781
87480,554.78
87481,554.78
87482,554.786
87483,554.785
87484,554.792
87485,554.791
87486,554.79
87487,554.79
87488,554.789
87489,554.795
87490,554.795
87491,554.794
87492,554.793
87493,554.793
87494,554.792
87495,554.791
87496,554.79
87497,554.79
87498,554.789
87499,554.788
87500,554.788
87501,554.787
87502,554.786
87503,554.786
87504,554.785
87505,554.784
87506,554.783
87507,554.79
87508,554.789
87509,554.788
87510,554.788
87511,554.787
87512,554.786
87513,554.786
87514,554.785
87515,554.784
87516,554.784
87517,554.783
87518,554.782
87519,554.781
87520,554.781
87521,554.78
87522,554.779
87523,554.779
87524,554.778
87525,554.777
87526,554.777
87527,554.776
87528,554.775
87529,554.775
87530,554.774
87531,554.773
87532,554.772
87533,554.779
87534,554.778
87535,554.777
87536,554.777
87537,554.776
87538,554.775
87539,554.775
87540,554.774
87541,554.773
87542,554.773
87543,554.779
87544,554.778
87545,554.778
87546,554.777
87547,554.776
87548,554.775
87549,554.775
87550,554.774
87551,554.773
87552,554.773
87553,554.772
87554,554.771
87555,554.778
87556,554.777
87557,554.776
87558,554.776
87559,554.775
87560,554.781
87561,554.78
87562,554.78
87563,554.779
87564,554.778
87565,554.778
87566,554.777
87567,554.783
87568,554.783
87569,554.782
87570,554.781
87571,554.781
87572,554.787
87573,554.793
87574,554.793
87575,554.792
87576,554.791
87577,554.79
87578,554.79
87579,554.789
87580,554.788
87581,554.788
87582,554.787
87583,554.786
87584,554.786
87585,554.785
87586,554.784
87587,554.784
87588,554.783
87589,554.782
87590,554.788
87591,554.788
87592,554.787
87593,554.786
87594,554.786
87595,554.785
87596,554.791
87597,554.791
87598,554.79
87599,554.789
87600,554.789
87601,554.788
87602,554.787
87603,554.786
87604,554.786
87605,554.792
87606,554.798
87607,554.798
87608,554.797
87609,554.796
87610,554.796
87611,554.795
87612,554.794
87613,554.794
87614,554.793
87615,554.792
87616,554.799
87617,554.798
87618,554.797
87619,554.796
87620,554.796
87621,554.795
87622,554.801
87623,554.801
87624,554.807
87625,554.806
87626,554.806
87627,554.805
87628,554.804
87629,554.804
87630,554.803
87631,554.802
87632,554.801
87633,554.808
87634,554.807
87635,554.806
87636,554.806
87637,554.805
87638,554.804
87639,554.804
87640,554.803
87641,554.802
87642,554.802
87643,554.801
87644,554.8
87645,554.799
87646,554.799
87647,554.798
87648,554.797
87649,554.797
87650,554.796
87651,554.795
87652,554.795
87653,554.801
87654,554.8
87655,554.8
87656,554.799
87657,554.798
87658,554.797
87659,554.797
87660,554.796
87661,554.795
87662,554.802
87663,554.801
87664,554.8
87665,554.8
87666,554.799
87667,554.798
87668,554.798
87669,554.797
87670,554.796
87671,554.795
87672,554.795
87673,554.794
87674,554.793
87675,554.793
87676,554.792
87677,554.791
87678,554.791
87679,554.79
87680,554.789
87681,554.789
87682,554.788
87683,554.787
87684,554.786
87685,554.786
87686,554.785
87687,554.784
87688,554.784
87689,554.783
87690,554.789
87691,554.789
87692,554.788
87693,554.787
87694,554.787
87695,554.786
87696,554.785
87697,554.784
87698,554.784
87699,554.783
87700,554.782
87701,554.782
87702,554.781
87703,554.78
87704,554.78
87705,554.779
87706,554.778
87707,554.778
87708,554.784
87709,554.783
87710,554.782
87711,554.782
87712,554.781
87713,554.78
87714,554.78
87715,554.779
87716,554.778
87717,554.778
87718,554.777
87719,554.776
87720,554.776
87721,554.775
87722,554.774
87723,554.773
87724,554.773
87725,554.772
87726,554.771
87727,554.771
87728,554.77
87729,554.769
87730,554.769
87731,554.768
87732,554.767
87733,554.767
87734,554.766
87735,554.765
87736,554.764
87737,554.764
87738,554.763
87739,554.762
87740,554.762
87741,554.761
87742,554.767
87743,554.767
87744,554.766
87745,554.772
87746,554.772
87747,554.771
87748,554.77
87749,554.769
87750,554.769
87751,554.768
87752,554.767
87753,554.767
87754,554.766
87755,554.765
87756,554.765
87757,554.764
87758,554.763
87759,554.763
87760,554.762
87761,554.761
87762,554.76
87763,554.76
87764,554.759
87765,554.765
87766,554.765
87767,554.764
87768,554.763
87769,554.763
87770,554.762
87771,554.761
87772,554.761
87773,554.76
87774,554.759
87775,554.759
87776,554.758
87777,554.757
87778,554.756
87779,554.763
87780,554.762
87781,554.761
87782,554.761
87783,554.76
87784,554.759
87785,554.766
87786,554.765
87787,554.764
87788,554.764
87789,554.77
87790,554.769
87791,554.768
87792,554.768
87793,554.774
87794,554.773
87795,554.773
87796,554.772
87797,554.771
87798,554.771
87799,554.777
87800,554.776
87801,554.776
87802,554.782
87803,554.781
87804,554.78
87805,554.78
87806,554.779
87807,554.778
87808,554.778
87809,554.777
87810,554.776
87811,554.776
87812,554.775
87813,554.774
87814,554.774
87815,554.78
87816,554.779
87817,554.779
87818,554.778
87819,554.784
87820,554.783
87821,554.79
87822,554.789
87823,554.788
87824,554.788
87825,554.787
87826,554.786
87827,554.793
87828,554.792
87829,554.791
87830,554.791
87831,554.79
87832,554.789
87833,554.788
87834,554.788
87835,554.787
87836,554.786
87837,554.786
87838,554.785
87839,554.784
87840,554.784
87841,554.783
87842,554.789
87843,554.789
87844,554.788
87845,554.787
87846,554.786
87847,554.786
87848,554.785
87849,554.784
87850,554.784
87851,554.783
87852,554.782
87853,554.789
87854,554.788
87855,554.787
87856,554.787
87857,554.786
87858,554.785
87859,554.784
87860,554.784
87861,554.783
87862,554.782
87863,554.782
87864,554.781
87865,554.78
87866,554.78
87867,554.779
87868,554.778
87869,554.778
87870,554.777
87871,554.776
87872,554.775
87873,554.775
87874,554.774
87875,554.773
87876,554.773
87877,554.772
87878,554.771
87879,554.771
87880,554.77
87881,554.769
87882,554.769
87883,554.768
87884,554.767
87885,554.767
87886,554.766
87887,554.765
87888,554.764
87889,554.771
87890,554.77
87891,554.769
87892,554.769
87893,554.768
87894,554.767
87895,554.767
87896,554.766
87897,554.765
87898,554.765
87899,554.764
87900,554.763
87901,554.762
87902,554.762
87903,554.761
87904,554.76
87905,554.76
87906,554.766
87907,554.765
87908,554.765
87909,554.764
87910,554.763
87911,554.763
87912,554.762
87913,554.761
87914,554.76
87915,554.76
87916,554.759
87917,554.758
87918,554.758
87919,554.757
87920,554.763
87921,554.763
87922,554.762
87923,554.761
87924,554.761
87925,554.76
87926,554.759
87927,554.758
87928,554.758
87929,554.757
87930,554.756
87931,554.756
87932,554.755
87933,554.754
87934,554.754
87935,554.753
87936,554.752
87937,554.752
87938,554.751
87939,554.75
87940,554.749
87941,554.749
87942,554.748
87943,554.747
87944,554.747
87945,554.746
87946,554.745
87947,554.745
87948,554.744
87949,554.743
87950,554.743
87951,554.742
87952,554.741
87953,554.741
87954,554.74
87955,554.739
87956,554.738
87957,554.745
87958,554.744
87959,554.743
87960,554.743
87961,554.742
87962,554.741
87963,554.741
87964,554.74
87965,554.739
87966,554.739
87967,554.738
87968,554.744
87969,554.743
87970,554.743
87971,554.742
87972,554.741
87973,554.741
87974,554.74
87975,554.739
87976,554.739
87977,554.738
87978,554.737
87979,554.737
87980,554.736
87981,554.735
87982,554.734
87983,554.734
87984,554.733
87985,554.732
87986,554.732
87987,554.731
87988,554.73
87989,554.73
87990,554.736
87991,554.735
87992,554.735
87993,554.734
87994,554.733
87995,554.733
87996,554.732
87997,554.738
87998,554.737
87999,554.737
88000,554.736
88001,554.735
88002,554.735
88003,554.734
88004,554.733
88005,554.733
88006,554.732
88007,554.731
88008,554.731
88009,554.73
88010,554.729
88011,554.728
88012,554.728
88013,554.727
88014,554.726
88015,554.726
88016,554.725
88017,554.724
88018,554.724
88019,554.723
88020,554.722
88021,554.722
88022,554.721
88023,554.72
88024,554.72
88025,554.719
88026,554.718
88027,554.724
88028,554.724
88029,554.723
88030,554.722
88031,554.722
88032,554.721
88033,554.72
88034,554.72
88035,554.719
88036,554.718
88037,554.718
88038,554.717
88039,554.716
88040,554.715
88041,554.722
88042,554.721
88043,554.72
88044,554.72
88045,554.719
88046,554.718
88047,554.718
88048,554.717
88049,554.716
88050,554.716
88051,554.715
88052,554.714
88053,554.713
88054,554.713
88055,554.712
88056,554.711
88057,554.711
88058,554.71
88059,554.709
88060,554.709
88061,554.708
88062,554.707
88063,554.707
88064,554.706
88065,554.705
88066,554.705
88067,554.704
88068,554.703
88069,554.702
88070,554.709
88071,554.708
88072,554.707
88073,554.707
88074,554.706
88075,554.705
88076,554.705
88077,554.704
88078,554.703
88079,554.703
88080,554.702
88081,554.701
88082,554.7
88083,554.707
88084,554.706
88085,554.705
88086,554.705
88087,554.704
88088,554.71
88089,554.71
88090,554.709
88091,554.708
88092,554.708
88093,554.707
88094,554.706
88095,554.706
88096,554.705
88097,554.704
88098,554.703
88099,554.703
88100,554.702
88101,554.701
88102,554.701
88103,554.7
88104,554.699
88105,554.699
88106,554.698
88107,554.697
88108,554.697
88109,554.696
88110,554.695
88111,554.694
88112,554.694
88113,554.693
88114,554.692
88115,554.692
88116,554.691
88117,554.69
88118,554.69
88119,554.689
88120,554.688
88121,554.688
88122,554.687
88123,554.693
88124,554.693
88125,554.692
88126,554.691
88127,554.69
88128,554.69
88129,554.689
88130,554.688
88131,554.688
88132,554.687
88133,554.686
88134,554.686
88135,554.685
88136,554.684
88137,554.684
88138,554.683
88139,554.682
88140,554.682
88141,554.681
88142,554.68
88143,554.679
88144,554.679
88145,554.678
88146,554.677
88147,554.677
88148,554.676
88149,554.675
88150,554.675
88151,554.674
88152,554.673
88153,554.673
88154,554.672
88155,554.671
88156,554.67
88157,554.67
88158,554.669
88159,554.668
88160,554.668
88161,554.667
88162,554.666
88163,554.666
88164,554.672
88165,554.671
88166,554.671
88167,554.67
88168,554.669
88169,554.676
88170,554.682
88171,554.681
88172,554.687
88173,554.687
88174,554.686
88175,554.685
88176,554.685
88177,554.684
88178,554.683
88179,554.69
88180,554.689
88181,554.688
88182,554.688
88183,554.687
88184,554.686
88185,554.692
88186,554.699
88187,554.698
88188,554.697
88189,554.704
88190,554.703
88191,554.702
88192,554.702
88193,554.701
88194,554.7
88195,554.699
88196,554.699
88197,554.698
88198,554.697
88199,554.697
88200,554.696
88201,554.702
88202,554.702
88203,554.701
88204,554.707
88205,554.707
88206,554.706
88207,554.705
88208,554.704
88209,554.704
88210,554.703
88211,554.702
88212,554.702
88213,554.701
88214,554.7
88215,554.7
88216,554.699
88217,554.698
88218,554.698
88219,554.697
88220,554.696
88221,554.696
88222,554.702
88223,554.701
88224,554.7
88225,554.7
88226,554.699
88227,554.698
88228,554.698
88229,554.697
88230,554.696
88231,554.696
88232,554.695
88233,554.694
88234,554.701
88235,554.7
88236,554.699
88237,554.699
88238,554.698
88239,554.697
88240,554.696
88241,554.696
88242,554.695
88243,554.694
88244,554.694
88245,554.7
88246,554.699
88247,554.699
88248,554.698
88249,554.697
88250,554.697
88251,554.696
88252,554.695
88253,554.694
88254,554.694
88255,554.7
88256,554.699
88257,554.699
88258,554.698
88259,554.697
88260,554.697
88261,554.696
88262,554.702
88263,554.702
88264,554.701
88265,554.7
88266,554.699
88267,554.699
88268,554.698
88269,554.697
88270,554.697
88271,554.696
88272,554.695
88273,554.695
88274,554.694
88275,554.693
88276,554.693
88277,554.692
88278,554.691
88279,554.691
88280,554.69
88281,554.689
88282,554.688
88283,554.695
88284,554.694
88285,554.7
88286,554.7
88287,554.699
88288,554.698
88289,554.698
88290,554.704
88291,554.703
88292,554.703
88293,554.702
88294,554.701
88295,554.7
88296,554.7
88297,554.699
88298,554.698
88299,554.698
88300,554.697
88301,554.696
88302,554.696
88303,554.702
88304,554.701
88305,554.701
88306,554.7
88307,554.699
88308,554.698
88309,554.698
88310,554.697
88311,554.696
88312,554.696
88313,554.695
88314,554.694
88315,554.694
88316,554.693
88317,554.692
88318,554.699
88319,554.698
88320,554.697
88321,554.697
88322,554.696
88323,554.695
88324,554.694
88325,554.701
88326,554.707
88327,554.706
88328,554.706
88329,554.705
88330,554.704
88331,554.704
88332,554.703
88333,554.702
88334,554.702
88335,554.708
88336,554.707
88337,554.706
88338,554.713
88339,554.712
88340,554.718
88341,554.718
88342,554.717
88343,554.716
88344,554.716
88345,554.715
88346,554.714
88347,554.713
88348,554.713
88349,554.712
88350,554.711
88351,554.718
88352,554.717
88353,554.716
88354,554.716
88355,554.715
88356,554.714
88357,554.714
88358,554.713
88359,554.712
88360,554.712
88361,554.711
88362,554.71
88363,554.709
88364,554.709
88365,554.715
88366,554.714
88367,554.714
88368,554.713
88369,554.719
88370,554.719
88371,554.718
88372,554.717
88373,554.717
88374,554.716
88375,554.722
88376,554.721
88377,554.721
88378,554.72
88379,554.719
88380,554.719
88381,554.718
88382,554.717
88383,554.717
88384,554.716
88385,554.715
88386,554.715
88387,554.714
88388,554.713
88389,554.713
88390,554.712
88391,554.711
88392,554.71
88393,554.71
88394,554.709
88395,554.708
88396,554.708
88397,554.707
88398,554.706
88399,554.706
88400,554.712
88401,554.711
88402,554.711
88403,554.71
88404,554.709
88405,554.708
88406,554.708
88407,554.707
88408,554.706
88409,554.706
88410,554.705
88411,554.711
88412,554.711
88413,554.71
88414,554.709
88415,554.709
88416,554.708
88417,554.707
88418,554.707
88419,554.706
88420,554.705
88421,554.704
88422,554.704
88423,554.703
88424,554.702
88425,554.702
88426,554.701
88427,554.7
88428,554.707
88429,554.713
88430,554.712
88431,554.712
88432,554.711
88433,554.71
88434,554.709
88435,554.709
88436,554.708
88437,554.707
88438,554.707
88439,554.706
88440,554.705
88441,554.705
88442,554.704
88443,554.703
88444,554.703
88445,554.702
88446,554.701
88447,554.701
88448,554.7
88449,554.706
88450,554.705
88451,554.705
88452,554.704
88453,554.703
88454,554.703
88455,554.702
88456,554.701
88457,554.701
88458,554.7
88459,554.699
88460,554.699
88461,554.698
88462,554.697
88463,554.697
88464,554.696
88465,554.695
88466,554.694
88467,554.694
88468,554.693
88469,554.692
88470,554.692
88471,554.691
88472,554.69
88473,554.69
88474,554.689
88475,554.688
88476,554.688
88477,554.687
88478,554.693
88479,554.692
88480,554.692
88481,554.691
88482,554.69
88483,554.697
88484,554.696
88485,554.695
88486,554.695
88487,554.694
88488,554.693
88489,554.693
88490,554.692
88491,554.691
88492,554.691
88493,554.69
88494,554.689
88495,554.688
88496,554.688
88497,554.687
88498,554.686
88499,554.686
88500,554.685
88501,554.684
88502,554.684
88503,554.683
88504,554.682
88505,554.682
88506,554.681
88507,554.68
88508,554.68
88509,554.679
88510,554.685
88511,554.684
88512,554.684
88513,554.683
88514,554.682
88515,554.682
88516,554.681
88517,554.687
88518,554.687
88519,554.686
88520,554.685
88521,554.685
88522,554.684
88523,554.683
88524,554.683
88525,554.689
88526,554.688
88527,554.687
88528,554.687
88529,554.693
88530,554.692
88531,554.692
88532,554.698
88533,554.697
88534,554.697
88535,554.696
88536,554.695
88537,554.701
88538,554.701
88539,554.7
88540,554.699
88541,554.699
88542,554.698
88543,554.697
88544,554.697
88545,554.696
88546,554.695
88547,554.701
88548,554.701
88549,554.7
88550,554.699
88551,554.699
88552,554.705
88553,554.704
88554,554.704
88555,554.703
88556,554.702
88557,554.702
88558,554.701
88559,554.7
88560,554.7
88561,554.699
88562,554.698
88563,554.697
88564,554.704
88565,554.703
88566,554.702
88567,554.702
88568,554.708
88569,554.707
88570,554.707
88571,554.706
88572,554.705
88573,554.705
88574,554.704
88575,554.703
88576,554.702
88577,554.702
88578,554.701
88579,554.7
88580,554.707
88581,554.706
88582,554.705
88583,554.705
88584,554.704
88585,554.703
88586,554.703
88587,554.702
88588,554.701
88589,554.701
88590,554.7
88591,554.699
88592,554.698
88593,554.705
88594,554.704
88595,554.71
88596,554.71
88597,554.709
88598,554.715
88599,554.715
88600,554.721
88601,554.72
88602,554.719
88603,554.719
88604,554.718
88605,554.717
88606,554.717
88607,554.716
88608,554.715
88609,554.715
88610,554.721
88611,554.72
88612,554.719
88613,554.719
88614,554.718
88615,554.717
88616,554.717
88617,554.716
88618,554.715
88619,554.722
88620,554.721
88621,554.72
88622,554.72
88623,554.719
88624,554.718
88625,554.718
88626,554.717
88627,554.716
88628,554.715
88629,554.715
88630,554.714
88631,554.713
88632,554.713
88633,554.712
88634,554.711
88635,554.711
88636,554.71
88637,554.709
88638,554.709
88639,554.708
88640,554.707
88641,554.714
88642,554.713
88643,554.712
88644,554.711
88645,554.711
88646,554.71
88647,554.709
88648,554.716
88649,554.715
88650,554.714
88651,554.714
88652,554.713
88653,554.712
88654,554.712
88655,554.711
88656,554.71
88657,554.709
88658,554.709
88659,554.708
88660,554.707
88661,554.707
88662,554.706
88663,554.705
88664,554.705
88665,554.704
88666,554.703
88667,554.703
88668,554.702
88669,554.701
88670,554.701
88671,554.7
88672,554.699
88673,554.699
88674,554.698
88675,554.697
88676,554.696
88677,554.696
88678,554.695
88679,554.694
88680,554.701
88681,554.7
88682,554.699
88683,554.706
88684,554.705
88685,554.704
88686,554.704
88687,554.703
88688,554.702
88689,554.701
88690,554.701
88691,554.7
88692,554.699
88693,554.699
88694,554.698
88695,554.697
88696,554.697
88697,554.696
88698,554.695
88699,554.695
88700,554.694
88701,554.693
88702,554.7
88703,554.699
88704,554.698
88705,554.697
88706,554.697
88707,554.696
88708,554.695
88709,554.695
88710,554.694
88711,554.693
88712,554.693
88713,554.692
88714,554.691
88715,554.691
88716,554.69
88717,554.696
88718,554.696
88719,554.695
88720,554.694
88721,554.693
88722,554.693
88723,554.692
88724,554.691
88725,554.691
88726,554.69
88727,554.689
88728,554.689
88729,554.688
88730,554.687
88731,554.687
88732,554.686
88733,554.685
88734,554.685
88735,554.684
88736,554.683
88737,554.683
88738,554.682
88739,554.681
88740,554.68
88741,554.68
88742,554.679
88743,554.678
88744,554.678
88745,554.677
88746,554.676
88747,554.676
88748,554.675
88749,554.681
88750,554.681
88751,554.68
88752,554.679
88753,554.679
88754,554.678
88755,554.677
88756,554.676
88757,554.676
88758,554.675
88759,554.674
88760,554.674
88761,554.673
88762,554.672
88763,554.672
88764,554.671
88765,554.67
88766,554.67
88767,554.676
88768,554.675
88769,554.675
88770,554.674
88771,554.673
88772,554.672
88773,554.672
88774,554.671
88775,554.67
88776,554.67
88777,554.669
88778,554.668
88779,554.668
88780,554.667
88781,554.666
88782,554.666
88783,554.665
88784,554.671
88785,554.671
88786,554.67
88787,554.669
88788,554.668
88789,554.668
88790,554.667
88791,554.666
88792,554.666
88793,554.665
88794,554.664
88795,554.664
88796,554.663
88797,554.662
88798,554.662
88799,554.661
88800,554.66
88801,554.66
88802,554.659
88803,554.665
88804,554.664
88805,554.664
88806,554.663
88807,554.662
88808,554.662
88809,554.668
88810,554.667
88811,554.674
88812,554.673
88813,554.672
88814,554.678
88815,554.678
88816,554.677
88817,554.676
88818,554.676
88819,554.675
88820,554.674
88821,554.674
88822,554.673
88823,554.672
88824,554.672
88825,554.671
88826,554.67
88827,554.67
88828,554.669
88829,554.668
88830,554.667
88831,554.667
88832,554.666
88833,554.665
88834,554.665
88835,554.664
88836,554.663
88837,554.663
88838,554.662
88839,554.661
88840,554.661
88841,554.66
88842,554.659
88843,554.666
88844,554.665
88845,554.664
88846,554.664
88847,554.663
88848,554.662
88849,554.661
88850,554.661
88851,554.66
88852,554.659
88853,554.666
88854,554.665
88855,554.664
88856,554.664
88857,554.663
88858,554.662
88859,554.662
88860,554.661
88861,554.66
88862,554.66
88863,554.659
88864,554.658
88865,554.657
88866,554.657
88867,554.656
88868,554.655
88869,554.655
88870,554.654
88871,554.653
88872,554.653
88873,554.652
88874,554.658
88875,554.658
88876,554.657
88877,554.656
88878,554.662
88879,554.669
88880,554.675
88881,554.674
88882,554.674
88883,554.673
88884,554.672
88885,554.672
88886,554.671
88887,554.67
88888,554.669
88889,554.669
88890,554.668
88891,554.667
88892,554.667
88893,554.666
88894,554.665
88895,554.665
88896,554.671
88897,554.67
88898,554.67
88899,554.669
88900,554.668
88901,554.668
88902,554.667
88903,554.666
88904,554.665
88905,554.672
88906,554.671
88907,554.677
88908,554.677
88909,554.676
88910,554.675
88911,554.675
88912,554.674
88913,554.673
88914,554.672
88915,554.679
88916,554.678
88917,554.677
88918,554.684
88919,554.683
88920,554.682
